actor_loss,all_same_role_rate,approx_kl,avg_P_D,clip_fraction,comm_agent_var,comm_cost,constraint_violation_rate,critic_loss,entropy,entropy_coef,episode,eval_full_P_D,eval_per_target,eval_steady_P_D,eval_target_std,eval_weak3_P_D,eval_worst_P_D,lagrangian_lambda,mean_adv_abs,mean_return,mean_utility,mean_value,no_TX_rate,team_reward,time,total_frames,valid_pair_rate,worst_P_D
0.006205671866025243,0.0,4.326661682929016e-05,0.36338832686260586,0.0,0.0,0.004945882352941177,1.0,63.0103953225272,2.838262064116342,0.029897999999999997,0,0.4145021805566465,"[0.22437927019624748, 0.5771858477544116, 0.5971266313441805, 0.5988959854897672]",0.4993969336961516,0.45974545710331627,0.33252924492820224,0.0034463770314778633,0.0018000000000000002,0.8406209945678711,93.19158172607422,0.37555950721692766,-0.4443989098072052,0.0,3.4921525312268242,22.19476056098938,2040,1.0,0.3023820695257497
0.008886489302052982,,1.527785865487939e-05,0.37993352662352875,0.0,0.0,0.004861176470588236,0.9666666666666666,39.613796779087615,2.8387908935546875,0.029796,1,,,,,,,0.0035333333333333336,0.833666980266571,105.40465545654297,0.39166349005819423,67.87749481201172,,3.405780291074501,20.843733549118042,4080,,0.30161023176630697
0.000873015561540212,,2.7716553811555196e-05,0.43362808722968665,0.0,0.0,0.004887843137254902,0.9965686274509804,45.22226742335728,2.8389120272227695,0.029693999999999998,2,,,,,,,0.0053264705882352945,0.8095309734344482,136.3220672607422,0.445381927581004,109.72030639648438,,3.9952671149718237,20.951422214508057,6120,,0.3114810532373591
-0.0005430370303136962,,9.644663861250815e-06,0.44516718997023724,0.0,0.0,0.00523921568627451,0.9549019607843138,50.6444285256522,2.8392911979130337,0.029592,3,,,,,,,0.007036274509803922,0.8003847002983093,175.3763885498047,0.45705613940473944,139.3018798828125,,4.2145434847276695,21.190114498138428,8160,,0.2741380577210158
6.439646572938987e-05,,2.493813692831407e-05,0.34933154017533197,0.0,0.0,0.0050745098039215696,0.9921568627450981,41.74244281223842,2.839848211833409,0.02949,4,,,,,,,0.008820588235294118,0.747956395149231,145.3520050048828,0.3606264256765704,156.56239318847656,,3.3473410428240276,21.052843809127808,10200,,0.21048415175667987
0.008578907299254621,,3.3261910470263376e-05,0.45333661514102713,0.0,0.0,0.004795294117647059,0.975,44.72008378165109,2.8403515304837907,0.029387999999999997,5,,,,,,,0.010570588235294118,0.7732709050178528,152.445556640625,0.46511045374671395,151.1494140625,,4.234805300522574,20.831785202026367,12240,,0.3013107280644661
-0.001996961621833699,,4.252988061099432e-05,0.45564860663115264,0.0,0.0,0.004916078431372549,0.9725490196078431,44.55927412850516,2.840507524354117,0.029286,6,,,,,,,0.012315686274509805,0.8069416880607605,159.15126037597656,0.46968116671641197,127.80962371826172,,3.8394983594354466,20.926328897476196,14280,,0.35557736152247427
-0.006275189907423088,,4.2513039899202965e-05,0.4122668923941846,0.0,0.0,0.0050870588235294115,1.0,43.599112374441965,2.8405601297106062,0.029183999999999998,7,,,,,,,0.014115686274509804,0.7410550713539124,161.3389892578125,0.42457084163983927,153.06201171875,,4.008357901831048,21.030446767807007,16320,,0.3203265380035126
-0.0036247457776750836,,3.266076489630684e-05,0.3718090898536356,0.0,0.0,0.005204705882352941,1.0,28.312101227896555,2.8408840043204173,0.029082,8,,,,,,,0.015915686274509806,0.810679018497467,129.13314819335938,0.38278250852526124,133.9512939453125,,3.3282223342906385,21.475433826446533,18360,,0.23071041079747265
0.007145877927541733,,2.010589971619879e-05,0.4290429646873382,0.0,0.0,0.004869019607843138,0.9946078431372549,28.604508536202566,2.841406992503575,0.02898,9,,,,,,,0.017704901960784315,0.7735636234283447,132.28297424316406,0.43953949676422444,144.8031005859375,,3.562793410886207,21.22375226020813,20400,,0.3167394787601167
-0.007104366219469479,,2.3929897743680895e-05,0.39170287641111445,0.0,0.0,0.005019607843137255,0.9897058823529412,34.08282893044608,2.8417831489018033,0.028877999999999997,10,,,,,,,0.0194843137254902,0.8013748526573181,160.62933349609375,0.40567437809070145,178.05381774902344,,2.9230491005891874,22.227115869522095,22440,,0.26689267653851306
0.001174681487360171,,3.940426419982554e-06,0.46759273288288816,0.0,0.0,0.004867450980392157,0.9656862745098039,32.33502919333322,2.842319539615086,0.028776,11,,,,,,,0.021215686274509808,0.7112935781478882,160.4227752685547,0.48011500232039944,150.09365844726562,,4.554415134901644,21.68433427810669,24480,,0.3145911177408397
-0.002893569347049509,,1.3046608000188578e-05,0.4517504472848164,0.0,0.0,0.0048988235294117645,0.9926470588235294,27.63114615849086,2.8430417605808804,0.028673999999999998,12,,,,,,,0.023000980392156867,0.7723537683486938,149.93218994140625,0.4606626544490372,141.7527313232422,,4.343143702692276,22.042386293411255,26520,,0.29348375433647783
0.008263575844466686,,3.847829967996985e-05,0.3881367709635515,0.0,0.0,0.004815686274509805,0.9838235294117647,32.348926952907014,2.8437823057174683,0.028572,13,,,,,,,0.024768627450980397,0.7820193767547607,156.01573181152344,0.402008669928499,157.4091339111328,,3.3349251733452636,21.707533597946167,28560,,0.25141979451906504
-0.008698392127241408,,1.6081569384756738e-05,0.36201806277122733,0.0,0.0,0.004812549019607843,0.9897058823529412,28.67894663129534,2.8440431356430054,0.02847,14,,,,,,,0.02654803921568628,0.7629050016403198,142.5838165283203,0.373898008939785,144.6065216064453,,3.352609018349327,21.417659997940063,30600,,0.24215085708661327
0.004739816566663129,,3.231445544841861e-05,0.44016144828969095,0.0,0.0,0.005165490196078431,0.9720588235294119,33.98964091709682,2.844300184931074,0.028367999999999997,15,,,,,,,0.028292156862745103,0.8118240833282471,142.27395629882812,0.4523195540283906,140.88304138183594,,3.7618087382826433,21.315587997436523,32640,,0.3785464822094906
-0.0062613218490566525,,7.567078653434946e-06,0.4041655867475305,0.0,0.0,0.005005490196078432,0.9911764705882352,26.598901203700475,2.844801119395665,0.028266,16,,,,,,,0.030074509803921574,0.754370391368866,161.35520935058594,0.41574711930053493,162.75265502929688,,3.7434707182603857,21.113839387893677,34680,,0.3131751245635296
0.006933671156210559,,1.24888664619032e-05,0.40826582863450595,0.0,0.0,0.004986666666666666,0.9303921568627451,31.68042251041957,2.8449563469205583,0.028163999999999998,17,,,,,,,0.03173529411764706,0.7492882609367371,158.36912536621094,0.4241257289513272,165.27671813964844,,3.250817493445696,21.51372265815735,36720,,0.35942855081345326
0.00015630333551338742,,1.055171031898767e-05,0.44145575255685116,0.0,0.0,0.004972549019607844,0.9676470588235294,29.005743707929337,2.8447382961000716,0.028062,18,,,,,,,0.03347058823529412,0.7687152028083801,148.6585235595703,0.455180908199804,151.8759002685547,,3.5994775077449215,21.11876940727234,38760,,0.42727675806371823
0.006825226026454142,,1.4161292256895902e-05,0.42298781956802056,0.0,0.0,0.004834509803921569,0.9892156862745098,24.181768008640834,2.8447299003601074,0.02796,19,,,,,,,0.03524901960784314,0.7961025834083557,131.4595489501953,0.434785704353121,132.43411254882812,,3.7544576910116434,21.66351056098938,40800,,0.3685441993082042
0.0015033470200640814,,1.8323585921030593e-05,0.39674305808048754,0.0,0.0,0.004801568627450981,0.9848039215686275,22.98613725389753,2.844983628817967,0.027858,20,,,,,,,0.0370186274509804,0.7624214291572571,145.16976928710938,0.4080688275510754,133.55978393554688,,3.512463094792484,21.440987825393677,42840,,0.33672830799130593
0.00287896887000118,,2.7125251304727887e-05,0.4070800880987538,0.0,0.0,0.004952156862745099,0.9656862745098039,26.823066438947404,2.8453653199332103,0.027756,21,,,,,,,0.03875000000000001,0.8234524130821228,151.0977325439453,0.41817570793386405,134.5223846435547,,4.007044255038364,22.06970977783203,44880,,0.342752119404999
-0.01498666891295995,,1.2060524199370664e-05,0.501150147045372,0.0,0.0,0.004870588235294118,0.9249999999999999,26.3718387058803,2.8454493965421404,0.027653999999999998,22,,,,,,,0.040400000000000005,0.7986134886741638,161.11146545410156,0.514861634489157,155.03489685058594,,4.420827344744426,21.495591640472412,46920,,0.4656961006126494
-0.002588791573154075,,2.701382724074251e-05,0.45648209442412435,0.0,0.0,0.005190588235294119,0.8990196078431372,21.646442685808456,2.845856956073216,0.027552,23,,,,,,,0.04199803921568628,0.7827656865119934,180.33055114746094,0.46981379581059185,160.6855926513672,,4.4123202586655275,21.816698789596558,48960,,0.36225262891921184
0.0025119929175291744,,2.1054112306059802e-05,0.367541465053447,0.0,0.0,0.004912941176470589,0.9475490196078432,26.28406756264823,2.8464110238211497,0.02745,24,,,,,,,0.04369313725490197,0.7900335788726807,132.52711486816406,0.382309210734963,141.42469787597656,,3.0947159944047953,21.601964950561523,51000,,0.2722001057831757
-0.0046306731445448735,,2.667639762368525e-05,0.4362409552029249,0.0,0.0,0.004939607843137256,0.9480392156862746,29.313801220485143,2.8470863785062517,0.027348,25,,,,,,,0.04538921568627452,0.7562612295150757,144.66372680664062,0.45145273665505453,137.05592346191406,,3.782570280814925,21.978960514068604,53040,,0.3639320085128497
0.003065121393384678,,3.1683070081060605e-05,0.4750807058203072,0.0,0.0,0.004970980392156863,0.9794117647058824,27.45491668156215,2.8475170646395003,0.027246,26,,,,,,,0.047148039215686284,0.7943881154060364,159.7487030029297,0.48827983993728064,133.17312622070312,,4.4011558376370274,21.297330141067505,55080,,0.3706103399243318
