actor_loss,all_same_role_rate,approx_kl,avg_P_D,clip_fraction,comm_agent_var,comm_cost,constraint_violation_rate,critic_loss,entropy,entropy_coef,episode,eval_full_P_D,eval_per_target,eval_steady_P_D,eval_target_std,eval_weak3_P_D,eval_worst_P_D,lagrangian_lambda,mean_adv_abs,mean_return,mean_utility,mean_value,no_TX_rate,team_reward,time,total_frames,valid_pair_rate,worst_P_D
-0.0027638121641107966,0.0,4.250749566530757e-05,0.32982632870311035,0.0,0.0,0.005065098039215686,0.9995098039215686,54.84479004996164,2.837994473321097,0.029897999999999997,0,0.4157580143609538,"[0.22290997184828956, 0.5883359386919833, 0.5934263157096024, 0.6050304885685515]",0.5024256787046066,0.4628662719438893,0.3365675716061422,0.0036789043959395604,0.0017990196078431374,0.8064463138580322,76.68193817138672,0.3428742967165902,-0.2976168990135193,0.0,2.932197115247243,22.541078329086304,2040,1.0,0.2747363509003479
0.005084116810134479,,1.6385996406157693e-05,0.45204066184997177,0.0,0.0,0.0050509803921568635,0.975,48.79604993547712,2.838492052895682,0.029796,1,,,,,,,0.0035490196078431374,0.7940841913223267,113.96277618408203,0.4664887409740988,56.50859069824219,,4.0497489297005,22.1334810256958,4080,,0.37615126802182886
-0.007631909368293626,,5.906845592599876e-06,0.5138526756188969,0.0,0.0,0.004812549019607843,0.8843137254901959,56.732695715767996,2.838988712855748,0.029693999999999998,2,,,,,,,0.005117647058823529,0.8001151084899902,144.5330810546875,0.5252062415546076,85.4063949584961,,4.737365430059118,22.080086946487427,6120,,0.38091417266947697
0.004319791881633657,,9.990759817862793e-06,0.4460937212935891,0.0,0.0,0.00499921568627451,0.9803921568627451,48.20031493050711,2.8390618903296336,0.029592,3,,,,,,,0.006878431372549019,0.787623405456543,165.45147705078125,0.4608429122234476,123.65155029296875,,3.87868067695386,22.240890979766846,8160,,0.3859138663772811
-0.007089705605592046,,1.718807318537574e-05,0.35640429499561094,0.0,0.0,0.0050603921568627445,0.9803921568627451,46.651771545410156,2.8392010586602345,0.02949,4,,,,,,,0.00863921568627451,0.7681939601898193,139.3866424560547,0.3682504165509637,156.3627471923828,,3.1202358644219017,22.90235662460327,10200,,0.2850980134320734
-0.006463138652699334,,2.07943107134476e-05,0.45633969864185825,0.0,0.0,0.004845490196078432,0.9980392156862745,44.35788345336914,2.839653049196516,0.029387999999999997,5,,,,,,,0.01043529411764706,0.813412070274353,159.78550720214844,0.4651256451917855,143.04098510742188,,4.664685374106508,22.51382303237915,12240,,0.3448551669945412
-0.0041613709181547165,,2.1384038954196304e-05,0.46838823587264056,0.0,0.0,0.005178039215686275,0.9921568627450981,41.36006913866316,2.839975731713431,0.029286,6,,,,,,,0.012219607843137257,0.805020809173584,179.7804718017578,0.48276443926216706,144.6633758544922,,4.3194098514653785,22.255086183547974,14280,,0.448333900622302
-0.0036604784961257663,,2.4188191613649934e-05,0.4219616536350427,0.0,0.0,0.005112156862745098,0.9303921568627451,45.521507263183594,2.840263383729117,0.029183999999999998,7,,,,,,,0.013880392156862747,0.7531004548072815,176.66375732421875,0.4347411625874241,198.93470764160156,,3.7174252782851194,21.565366506576538,16320,,0.2809880351805905
-0.0017108252005917685,,2.7649755187904896e-05,0.42979597192122315,0.0,0.0,0.004715294117647059,0.9500000000000001,40.57463863917759,2.840486526489258,0.029082,8,,,,,,,0.015580392156862747,0.775615930557251,150.9300994873047,0.44153642080124983,172.25559997558594,,3.876053470552478,21.910580158233643,18360,,0.2510931477473926
-0.0007751018607190677,,9.610689423594776e-06,0.43198328909803324,0.0,0.0,0.004836078431372549,0.9745098039215687,33.01886871882847,2.840804542813982,0.02898,9,,,,,,,0.017329411764705885,0.8046495318412781,148.10101318359375,0.4424653203892786,135.46392822265625,,4.271593788083329,22.271849632263184,20400,,0.1694530514514971
-0.0021186056546866894,,2.041413839601325e-05,0.4288912275210551,0.0,0.0,0.004991372549019608,0.9715686274509804,37.89927250998361,2.8413405077798024,0.028877999999999997,10,,,,,,,0.019072549019607844,0.7827443480491638,177.49484252929688,0.4445391642668144,169.86109924316406,,3.7872445891630457,21.942721605300903,22440,,0.33732671642740075
0.005854128593845027,,2.4736744404953754e-05,0.46688324312115126,0.0,0.0,0.005160784313725491,0.9504901960784314,43.83011899675642,2.8418729645865306,0.028776,11,,,,,,,0.020773529411764708,0.7615979313850403,167.43125915527344,0.4794648904909071,182.76715087890625,,4.155299634456287,21.954373598098755,24480,,0.38287962389906616
